pl_name,hostname,gaia_dr3_id,gaia_dr2_id,tic_id,hd_name,ra,dec,sy_vmag,abs_vmag,sy_jmag,abs_jmag,sy_kmag,abs_kmag,sy_tmag,sy_kepmag,sy_gaiamag,abs_gaiamag,st_parallax_mas,st_rv,st_e_rv,st_rv_source,st_teff,st_logg,st_met,st_mass,st_rad,st_spectype,st_lum,st_age,st_ageerr1,st_ageerr2,st_rotp,bj_dist_pc,bj_dist_pc_lo,bj_dist_pc_hi,ruwe,ruwe_quality,gaia_aen,pl_orbper,pl_rade,pl_trandur,disc_facility,disc_year,mission_source
EPIC 220674823 b,EPIC 220674823,2.58262E+18,2.58262E+18,266015990,,13.0800239,10.7947051,12.101,5.177910541,10.77,3.846910541,10.344,3.420910541,11.4574,11.958,11.9535,5.030410541,4.085426793,-14.78669739,0.561091363,Gaia,5578,4.408,-0.005,0.913,0.99,G5 V,-0.11919,,,,,242.4476013,241.3144989,243.2179871,1.051682711,LO,0.088688113,0.5713127,1.676,1.54,K2,2016,K2
K2-213 b,K2-213,2.55165E+18,2.55165E+18,257435562,,13.1403998,3.5077702,11.803,3.828719608,11.034,3.059719608,10.656,2.681719608,11.6049,12.043,12.0409,4.066619608,2.507022004,-6.213352203,0.567710102,Gaia,5794,4.25,0.25,1.069596,1.20424,,0.24679,,,,,393.4196777,390.8313904,396.0184021,1.098598719,LO,0.097485214,8.13087,1.51398464,,K2,2018,K2
K2-283 b,K2-283,2.58192E+18,2.58192E+18,266017624,,13.1943679,9.6929181,14.364,6.348606032,12.579,4.563606032,11.983,3.967606032,13.4901,14.119,14.1316,6.116206032,2.447974695,-4.602544308,2.561799765,Gaia,5060,4.56,0.28,0.89,0.82,,-0.52364,,,,,400.9394531,398.5085449,403.9577637,0.999806941,LO,0,1.921036,3.52,1.7496,K2,2018,K2
K2-282 b,K2-282,2.58085E+18,2.58085E+18,266030192,,13.4321524,7.9952914,14.21,5.780937451,12.437,4.007937451,12.002,3.572937451,13.2667,13.723,13.8183,5.389237451,2.018051123,8.066663742,2.794743299,Gaia,5499,4.5,-0.23,0.94,1,,-0.21463,,,,,485.0790405,480.4005737,490.4856567,0.928165972,LO,0,4.169783,2.5,2.7312,K2,2018,K2
EPIC 220554210 c,K2-282,2.58085E+18,2.58085E+18,266030192,,13.4321524,7.9952914,14.21,5.780937451,12.437,4.007937451,12.002,3.572937451,13.2667,13.723,13.8183,5.389237451,2.018051123,8.066663742,2.794743299,Gaia,5499,4.5,-0.23,0.94,1,,-0.21463,,,,,485.0790405,480.4005737,490.4856567,0.928165972,LO,0,0.70531,1.6,1.704,K2,2019,K2
TOI-1472 b,TOI-1472,4.02397E+17,4.02397E+17,306955329,,14.1142611,48.6375168,11.302,5.878285783,9.794,4.370285783,9.277,3.853285783,10.5508,,11.1107,5.686985783,8.196362334,-15.04700756,0.309316218,Gaia,5100,4.5,0.27,0.87,0.84,,-0.35556,3.1,0.4,-0.4,,121.546608,121.2299652,121.823349,1.037937284,LO,0.119020805,6.36338574,4.058,2.74,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
TOI-1472 c,TOI-1472,4.02397E+17,4.02397E+17,306955329,,14.1142611,48.6375168,11.302,5.878285783,9.794,4.370285783,9.277,3.853285783,10.5508,,11.1107,5.686985783,8.196362334,-15.04700756,0.309316218,Gaia,5100,4.5,0.27,0.87,0.84,,-0.35556,3.1,0.4,-0.4,,121.546608,121.2299652,121.823349,1.037937284,LO,0.119020805,15.5381747,3.334,2.83,Multiple Observatories,2025,Other
K2-148 b,K2-148,2.53644E+18,2.53644E+18,423358488,,14.5176494,-0.193258,13.627,8.162194274,11.082,5.617194274,10.292,4.827194274,12.2481,12.975,13.0599,7.595094274,8.034533586,1.341859698,1.269281387,Gaia,4079,4.653,-0.11,0.65,0.632,,-0.99568,,,,,123.868576,123.6053925,124.1068726,1.069339156,LO,0.014202171,4.38395,1.33,1.776,K2,2018,K2
K2-148 d,K2-148,2.53644E+18,2.53644E+18,423358488,,14.5176494,-0.193258,13.627,8.162194274,11.082,5.617194274,10.292,4.827194274,12.2481,12.975,13.0599,7.595094274,8.034533586,1.341859698,1.269281387,Gaia,4079,4.653,-0.11,0.65,0.632,,-0.99568,,,,,123.868576,123.6053925,124.1068726,1.069339156,LO,0.014202171,9.7579,1.64,1.8,K2,2018,K2
K2-148 c,K2-148,2.53644E+18,2.53644E+18,423358488,,14.5176494,-0.193258,13.627,8.162194274,11.082,5.617194274,10.292,4.827194274,12.2481,12.975,13.0599,7.595094274,8.034533586,1.341859698,1.269281387,Gaia,4079,4.653,-0.11,0.65,0.632,,-0.99568,,,,,123.868576,123.6053925,124.1068726,1.069339156,LO,0.014202171,6.9226,1.73,2.0304,K2,2018,K2
K2-209 b,K2-209,2.53747E+18,2.53747E+18,257436461,,14.6903464,1.382807,11.061,6.64979359,9.263,4.85179359,8.613,4.20179359,10.1095,10.717,10.7447,6.33349359,13.07763908,-26.67491531,0.30289349,Gaia,4720,4.46,-0.06,0.74479,0.712365,,-0.58815,,,,,76.25025177,76.15705872,76.35913849,1.025858045,LO,0.067808688,2.080615,0.86850263,,K2,2018,K2
TOI-2420 b,TOI-2420,2.35624E+18,2.35624E+18,268532343,,14.8268138,-19.7711643,11.574,3.362493752,10.182,1.970493752,9.8,1.588493752,10.8285,,11.2863,3.074793752,2.249472425,17.73803329,0.430070847,Gaia,5707,3.76,,1.158,2.369,,0.68664,5.3,1.6,-1.6,,438.8349915,433.6834412,443.8754883,1.388075829,LO,0.213115066,5.842641,15.02003414,4.554,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
K2-214 b,K2-214,2.55195E+18,2.55195E+18,344657681,,14.8759777,4.2277722,11.806,4.370070477,10.576,3.140070477,10.223,2.787070477,11.1651,11.597,11.599,4.163070477,3.217268482,-16.95425797,0.511168122,Gaia,5875,4.28,0.04,1.03,1.236,,0.19579,,,,,307.0335999,304.9753113,308.9400024,1.116438389,LO,0.136635557,8.59656,2.51,3.7296,K2,2018,K2
HATS-68 b,HATS-68,4.90428E+18,4.90428E+18,322307342,,15.006077,-58.9047242,12.312,3.435229062,11.25,2.373229062,10.949,2.072229062,11.7806,,12.1631,3.286329062,1.653077684,12.09995079,0.899954736,Gaia,6147,4.083,0.21,1.351,1.748,,0.59218,3.02,0.11,-0.11,,596.1481323,591.8334961,601.0410767,0.968363881,LO,0.067280106,3.5862202,13.809488,3.42,HATSouth,2018,HAT
K2-205 b,K2-205,2.53658E+18,2.53658E+18,344661825,,15.2175909,0.425966,12.45,4.458938143,11.235,3.243938143,10.879,2.887938143,11.8374,12.25,12.2509,4.259838143,2.494362886,19.02700615,1.021429181,Gaia,5890,4.25,-0.26,0.951027,1.077574,,0.19406,,,,,396.4718628,393.045929,399.0381775,1.060883641,LO,0.076992549,26.672263,1.99552771,6.048,K2,2018,K2
TOI-261.01,TOI-261,2.34503E+18,2.34503E+18,63898957,,15.2181412,-24.4239934,9.56,4.288817931,8.507,3.235817931,8.182,2.910817931,9.03971,,9.42329,4.152107931,8.799697034,0.67052203,0.034051847,APOGEE,5890.3,3.92,-0.35,0.496728,1.28018,,0.24978,,,,,113.3016968,113.009758,113.5703888,1.252678037,LO,0.126726881,3.3639254,3.0449863,3.3430495,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
HATS-71 b,HATS-71,4.71059E+18,4.71059E+18,234523599,,15.5518893,-61.7561333,16.437,10.70968097,12.605,6.877680971,11.727,5.999680971,14.1266,,15.3512,9.623880971,7.112058383,19.99010658,3.484398365,Gaia,3405,4.7653,0.17,0.4861,0.4783,M3 V,-1.55988,3.2,3.8,-1.5,41.72,139.7860413,139.3034058,140.2378845,1.068732381,LO,0.032289673,3.7955202,11.478016,2.0148,HATSouth,2020,HAT
HD 6061 b,HD 6061,3.6967E+17,3.6967E+17,352413427,HD 6061,15.5981441,37.1854394,8.844,4.695763509,7.711,3.562763509,7.392,3.243763509,8.297,,8.69933,4.551093509,14.77139393,10.26952553,0.181601748,Gaia,5934,4.441,-0.05,1.0269,1.0072,,0.05538,2.4,1.6,-1.3,,67.55341339,67.48523712,67.61507416,1.075732708,LO,0.084636033,5.2549,2.42763557,3.239598,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
TOI-3693 b,TOI-3693,4.04433E+17,4.04433E+17,240823272,,15.6543938,51.3038918,11.948,5.735334333,10.657,4.444334333,10.151,3.938334333,11.419,,11.9579,5.745234333,5.687559574,1.080909252,0.431162089,Gaia,5321,4.581,0.071,0.867,0.791,,-0.3439,3,3.8,-2.1,,174.7966614,174.2258759,175.4039154,1.181245685,LO,0.103463046,9.088516,12.59889431,3.5568,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
TOI-6651 b,TOI-6651,3.63315E+17,3.63315E+17,174328045,,15.7885904,35.3890405,10.242,3.631903616,9.022,2.411903616,8.684,2.073903616,9.60892,,10.0418,3.431703616,4.727435247,-15.16577816,0.28506127,Gaia,5940,4.087,0.225,1.323,1.721,,0.52244,3.71,0.68,-0.78,,209.9033051,209.0220642,210.7174072,0.916351557,LO,0.10448914,5.056973,5.09,3.61,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
TOI-2046 b,TOI-2046,5.38759E+17,5.38759E+17,468574941,,16.1849423,74.3313055,11.552,4.284512232,10.415,3.147512232,10.094,2.826512232,10.996,,11.4128,4.145312232,3.472851036,-20.48511124,0.442644894,Gaia,6250,4.3,-0.06,1.13,1.21,F8 V,0.27967,0.45,0.43,-0.021,3.97,284.117218,283.0733032,284.9790039,0.872199893,LO,0.105394743,1.4971842,16.14093221,2.41,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
K2-281 b,K2-281,2.57743E+18,2.57743E+18,380884458,,16.2274724,7.2692169,15.048,6.710931911,13.195,4.857931911,12.523,4.185931911,14.0978,14.763,14.7677,6.430631911,2.107026305,17.2473793,4.026566505,Gaia,4812,4.59,0.22,0.82,0.76,,-0.64686,,,,,464.9578857,459.2358704,470.1465149,1.011375546,LO,0,8.687721,8.18,2.7504,K2,2018,K2
K2-222 b,K2-222,2.58409E+18,2.58409E+18,257774438,,16.4625203,11.7537171,9.543,4.55895686,8.423,3.43895686,8.105,3.12095686,8.97055,9.443,9.36072,4.37667686,10.04265542,1.737125516,0.379128575,Gaia,5942,4.37,-0.315,0.989,1.115,,0.13852,7.1,1.5,-1.7,,99.26785278,99.08036041,99.45414734,0.976268053,LO,0.066776611,15.38857,2.35,4.3896,K2,2018,K2
TOI-1468 c,TOI-1468,2.78547E+18,2.78547E+18,243185500,,16.6538724,19.2249195,12.5,10.53539852,9.343,7.378398521,8.497,6.532398521,10.8858,,12.1172,10.15259852,40.45158063,10.84683323,0.261306554,Gaia,3376,4.846,-0.01,0.3527,0.3714,M3.0 V,-1.7921,,,,42.5,24.71270561,24.6914196,24.73238754,1.624692917,HI,0.222140849,15.532477,2.126,1.86,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
TOI-1468 b,TOI-1468,2.78547E+18,2.78547E+18,243185500,,16.6538724,19.2249195,12.5,10.53539852,9.343,7.378398521,8.497,6.532398521,10.8858,,12.1172,10.15259852,40.45158063,10.84683323,0.261306554,Gaia,3376,4.846,-0.01,0.3527,0.3714,M3.0 V,-1.7921,,,,42.5,24.71270561,24.6914196,24.73238754,1.624692917,HI,0.222140849,1.8805201,1.401,1.09,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
K2-221 b,K2-221,2.5829E+18,2.5829E+18,257801011,,16.6550286,10.1897385,12.571,5.120013176,11.229,3.778013176,10.852,3.401013176,11.9217,12.232,12.4149,4.963913176,3.210948522,8.014950752,1.258558989,Gaia,5716,4.57,0.13,1.010842,0.947599,,-0.06367,,,,,309.1700134,307.4433594,310.7366943,0.986239076,LO,0.055156216,2.399094,1.67890272,2.5032,K2,2018,K2
EPIC 220492298 b,EPIC 220492298,2.57656E+18,2.57656E+18,257802602,,16.7615005,6.588798,13.991,5.111145661,12.61,3.730145661,12.168,3.288145661,13.2689,13.786,13.7756,4.895745661,1.633437381,-19.13388443,2.716115713,Gaia,5620,4.5,0.28,0.95,0.89,,-0.0088,,,,,596.9952393,590.2832642,604.6280518,1.014937162,LO,0,0.762406,0.99,,K2,2021,K2
TOI-169 b,TOI-169,4.68451E+18,4.68451E+18,183120439,,16.7786879,-75.1989452,12.355,4.303802103,11.181,3.129802103,10.815,2.763802103,11.788,,12.2379,4.186702103,2.439785417,41.61746216,1.540287614,Gaia,5880,4.278,0.24,1.147,1.288,G1 V,0.25261,4.7,2.7,-2,,407.605072,405.6489868,409.6880493,1.052105427,LO,0.068084233,2.2554477,12.172974,1.7064,Transiting Exoplanet Survey Satellite (TESS),2020,TESS
K2-204 b,K2-204,2.53319E+18,2.53319E+18,248351386,,17.3825067,-0.5177539,12.985,4.316528513,11.839,3.170528513,11.478,2.809528513,12.4611,12.961,12.8893,4.220828513,1.810115205,-51.0037384,1.690464854,Gaia,5783,4.273,0.21,1.076,1.253,,0.19866,6.5,3.7,-3.1,,541.6195068,535.2763672,547.5806885,1.054825187,LO,0.109714769,7.055908,3.17214154,4.5696,K2,2018,K2
WASP-187 b,WASP-187,3.0641E+17,3.0641E+17,15692883,,17.47474,25.6816494,10.295,2.537586952,9.117,1.359586952,8.79,1.032586952,9.7116,,10.1318,2.374386952,2.77798297,-19.77092552,0.281327665,Gaia,6150,3.722,0,1.54,2.83,F,0.96727,2.55,0.49,-0.25,,356.0267334,353.4176331,358.3341064,0.915938675,LO,0.076516993,5.147878,18.38276,5.82,SuperWASP,2020,WASP
K2-210 b,K2-210,2.53805E+18,2.53805E+18,388801714,,17.6412694,1.5784137,11.535,5.29649952,10.354,4.11549952,9.915,3.67649952,11.0759,11.507,11.5845,5.34599952,5.612005517,-0.893842638,0.506674707,Gaia,5500,4.6,0,0.911717,0.89,,-0.24869,,,,,176.8887024,176.1880341,177.4674377,0.82597661,LO,0.086784489,0.57023,0.86,,K2,2018,K2
TOI-4406 b,TOI-4406,4.91045E+18,4.91045E+18,206541859,,18.0485164,-56.9253875,10.937,3.857544206,10.034,2.954544206,9.73,2.650544206,10.5663,,10.9545,3.875044206,3.818182759,24.31345558,0.381496102,Gaia,6219,4.29,0.1,1.19,1.29,,0.36173,2.9,0.7,-0.7,,260.5500488,259.7290039,261.4914246,0.878641605,LO,0.090177208,30.08364,11.2089807,3.9858103,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
K2-386 b,K2-386,2.57676E+18,2.57676E+18,376879052,,18.2999964,7.0130302,13.241,5.115463415,11.864,3.738463415,11.525,3.399463415,12.5343,13.015,12.9931,4.867563415,2.340856838,-19.5614357,1.483231664,Gaia,5749,4.424,0.074,0.911,0.97,,-0.01919,,,,,421.8007202,419.1100464,424.2170105,0.902821183,LO,0.062302396,7.473223,2.32,3.5568,K2,2022,K2
K2-150 b,K2-150,2.5795E+18,2.5795E+18,376879419,,18.3443908,8.9874328,15.784,10.73098638,12.107,7.053986383,11.249,6.195986383,13.6157,14.847,14.815,9.761986383,9.710375954,3.924085855,3.933485508,Gaia,3499,4.822,0.09,0.457,0.436,M2.5 V,-1.58503,,,,,102.4714127,102.1110306,102.8423996,1.097985983,LO,0.054769386,10.59357,2,2.4,K2,2018,K2
K2-212 b,K2-212,2.53882E+18,2.53882E+18,388811663,,18.4241015,3.0970732,12.977,7.824234329,10.629,5.476234329,9.856,4.703234329,11.7603,12.588,12.55,7.397234329,9.306414181,-7.226929665,0.602904439,Gaia,4349,4.72,0.03,0.622,0.678,,-0.90958,,,,,107.2884903,107.1249847,107.4574203,1.080147505,LO,0.061678834,9.795647,2.65,2.5992,K2,2018,K2
K2-215 b,K2-215,2.56462E+18,2.56462E+18,376905329,,18.4700795,6.1238647,12.99,4.977354923,11.679,3.666354923,11.298,3.285354923,12.3609,12.798,12.8302,4.817554923,2.471887354,14.74536896,1.293018103,Gaia,5704,4.41,0.11,0.999987,0.974398,,-0.02639,,,,,400.4322205,397.7398071,402.76297,0.973770916,LO,0.055998556,8.269648,2.12381238,2.232,K2,2018,K2
WASP-186 b,WASP-186,2.79069E+18,2.79069E+18,411608801,,18.9953122,21.6169065,10.81,3.563125498,9.781,2.534125498,9.532,2.285125498,10.3002,,10.6509,3.404025498,3.526513091,-4.828341961,0.441930413,Gaia,6361,4.193,-0.08,1.22,1.47,F,0.50022,3.1,1,-0.08,4.8,281.4329224,280.1585999,282.8145142,1.015354872,LO,0.082614474,5.026799,12.44199,2.704,SuperWASP,2020,WASP
TOI-277 b,TOI-277,2.35344E+18,2.35344E+18,439456714,,19.0766985,-20.9532772,13.632,9.57214029,10.403,6.34314029,9.557,5.49714029,11.7315,,12.7896,8.72974029,15.4057577,12.00358295,0.511505067,Gaia,4031,4.58,-0.01,0.16,0.362,,-1.3504,,,,,64.85925293,64.77206421,64.94989777,1.28300631,LO,0.121889696,3.994,2.65,1.9693065,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
TOI-1467 b,TOI-1467,4.03141E+17,4.03141E+17,240968774,,19.1146441,49.2331382,12.293,9.424347805,9.38,6.511347805,8.568,5.699347805,10.5977,,11.5622,8.693547805,26.65466253,-25.48801994,0.219825968,Gaia,3834,4.773,-0.062,0.489,0.491,,-1.42022,,,,,37.47403336,37.44035339,37.50367355,1.467453837,HI,0.17378588,5.97114713,1.92,1.5784,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
K2-151 b,K2-151,2.57962E+18,2.57962E+18,376936928,,19.3047733,9.5012663,14.175,9.976570725,10.93,6.731570725,10.117,5.918570725,12.2448,13.384,13.3119,9.113470725,14.42458261,-49.45612335,1.654586554,Gaia,3695,4.8,-0.19,0.47,0.45,M1.5 V,-1.55284,,,,,69.1330719,69.05426788,69.19623566,1.083917379,LO,0,3.835476,1.49,1.5408,K2,2018,K2
K2-387 b,K2-387,2.58051E+18,2.58051E+18,376938120,,19.4418282,11.3684915,16.147,9.010868906,13.15,6.013868906,12.286,5.149868906,14.4498,15.54,15.4948,8.358668906,3.686144931,-51.135323,0.17307146,APOGEE,3572,4.66,0.126,0.57,0.585,,-1.23884,,,,,267.4399109,264.5697632,270.0607605,1.078885674,LO,0.105446771,28.735327,7.322,2.9904,K2,2022,K2
K2-113 b,K2-113,2.56479E+18,2.56479E+18,376939759,,19.4493823,6.8688469,13.744,4.786699205,12.347,3.389699205,11.949,2.991699205,13.0121,13.514,13.5039,4.546599205,1.573415189,-40.36853027,1.86616075,Gaia,5660,4.27,0.27,1.04,1.24,G,0.0086,,,,,618.6715698,610.8965454,626.8033447,0.891362071,LO,0,5.817685,12.14,3.0744,K2,2017,K2
TOI-4527.01,TOI-4527,2.56432E+18,2.56432E+18,380887434,,19.4722574,5.4711996,10.917,9.630379834,7.839,6.552379834,7.02,5.733379834,9.16764,,10.1927,8.906079834,55.24816047,-59.91835785,0.174930453,Gaia,3702,4.75,,0.483901,0.485948,M2V:,-1.39838,,,,,18.08522987,18.07740211,18.092453,1.150735855,LO,0.11535316,0.3994445,0.9086617,0.8028796,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
WASP-118 b,WASP-118,2.56257E+18,2.56257E+18,380907135,,19.5505861,2.7027847,11.009,3.100500246,10.087,2.178500246,9.788,1.879500246,10.5559,10.934,10.9196,3.011100246,2.585420589,5.956706047,0.405501008,Gaia,6410,4.1,0.16,1.32,1.696,F6,0.65885,1.17,5.72,-0.75,6.12,381.680481,377.8622742,385.6721802,1.173574209,LO,0.129336044,4.0460435,16.14096,4.8048,SuperWASP,2016,WASP
K2-295 b,K2-295,2.56478E+18,2.56478E+18,610976842,,19.6101417,6.8167277,13.8941,7.060274177,,,11.135,4.301174177,12.813,13.539,13.5184,6.684574177,4.250314258,-16.28646088,1.473996639,Gaia,4444,4.63,0.14,0.74,0.7,K5 V,-0.71623,,,,,232.6832733,231.7211609,233.6950073,1.011932611,LO,0,4.024867,10.054473,2.4984,K2,2018,K2
TOI-2236 b,TOI-2236,4.61315E+18,4.61315E+18,394722182,,20.1660113,-86.979965,11.6,3.900748956,10.261,2.561748956,9.96,2.260748956,10.8673,,11.2905,3.591248956,2.861507375,46.63256073,0.344628781,Gaia,6248,4.172,0.119,1.343,1.573,,0.53275,2.52,0.89,-0.82,,346.6172791,345.3540039,347.9703064,0.884063423,LO,0.108639292,3.5315902,14.36991326,3.048,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
TOI-4010 c,TOI-4010,5.25352E+17,5.25352E+17,352682207,,20.2148196,66.0722009,12.291,6.062164574,10.649,4.420164574,10.157,3.928164574,11.5163,,12.1216,5.892764574,5.664557789,4.58442688,0.493555933,Gaia,4960,4.54,0.37,0.88,0.83,K V,-0.3996,6.1,3.1,-3.1,37.7,176.1031342,175.7885284,176.4373779,0.839440227,LO,0.029156366,5.414654,5.93,2.77,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
TOI-4010 b,TOI-4010,5.25352E+17,5.25352E+17,352682207,,20.2148196,66.0722009,12.291,6.062164574,10.649,4.420164574,10.157,3.928164574,11.5163,,12.1216,5.892764574,5.664557789,4.58442688,0.493555933,Gaia,4960,4.54,0.37,0.88,0.83,K V,-0.3996,6.1,3.1,-3.1,37.7,176.1031342,175.7885284,176.4373779,0.839440227,LO,0.029156366,1.348335,3.02,1.77,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
TOI-4010 d,TOI-4010,5.25352E+17,5.25352E+17,352682207,,20.2148196,66.0722009,12.291,6.062164574,10.649,4.420164574,10.157,3.928164574,11.5163,,12.1216,5.892764574,5.664557789,4.58442688,0.493555933,Gaia,4960,4.54,0.37,0.88,0.83,K V,-0.3996,6.1,3.1,-3.1,37.7,176.1031342,175.7885284,176.4373779,0.839440227,LO,0.029156366,14.70886,6.18,3.6,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
GJ 3090 b,GJ 3090,4.93391E+18,4.93391E+18,262530407,,20.4384281,-46.7147234,11.403,9.647770701,8.168,6.412770701,7.294,5.538770701,9.49275,,10.5521,8.796870701,44.5348332,16.53345871,0.208140597,Gaia,3556,4.727,-0.06,0.519,0.516,M2 V,-1.34199,,,,,22.44118881,22.4285965,22.45439148,1.142546535,LO,0.240672946,2.8531054,2.13,1.281,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
K2-384 e,K2-384,2.53511E+18,2.53511E+18,399702475,,20.4998403,0.7509701,16.12,11.56342318,12.118,7.561423184,11.294,6.737423184,13.7658,14.256,15.0276,10.47102318,12.21738176,-4.12520647,4.239074707,Gaia,3623,4.874,0.068,0.33,0.348,M4 V,-1.86986,,,,,81.52960968,81.24958801,81.78055573,1.312766433,LO,0.13662602,9.715043,1.345,1.992,K2,2022,K2
K2-384 c,K2-384,2.53511E+18,2.53511E+18,399702475,,20.4998403,0.7509701,16.12,11.56342318,12.118,7.561423184,11.294,6.737423184,13.7658,14.256,15.0276,10.47102318,12.21738176,-4.12520647,4.239074707,Gaia,3623,4.874,0.068,0.33,0.348,M4 V,-1.86986,,,,,81.52960968,81.24958801,81.78055573,1.312766433,LO,0.13662602,4.194766,1.191,1.272,K2,2022,K2
K2-384 d,K2-384,2.53511E+18,2.53511E+18,399702475,,20.4998403,0.7509701,16.12,11.56342318,12.118,7.561423184,11.294,6.737423184,13.7658,14.256,15.0276,10.47102318,12.21738176,-4.12520647,4.239074707,Gaia,3623,4.874,0.068,0.33,0.348,M4 V,-1.86986,,,,,81.52960968,81.24958801,81.78055573,1.312766433,LO,0.13662602,6.679582,1.392,1.512,K2,2022,K2
K2-384 f,K2-384,2.53511E+18,2.53511E+18,399702475,,20.4998403,0.7509701,16.12,11.56342318,12.118,7.561423184,11.294,6.737423184,13.7658,14.256,15.0276,10.47102318,12.21738176,-4.12520647,4.239074707,Gaia,3623,4.874,0.068,0.33,0.348,M4 V,-1.86986,,,,,81.52960968,81.24958801,81.78055573,1.312766433,LO,0.13662602,13.62749,2.222,2.16,K2,2022,K2
K2-384 b,K2-384,2.53511E+18,2.53511E+18,399702475,,20.4998403,0.7509701,16.12,11.56342318,12.118,7.561423184,11.294,6.737423184,13.7658,14.256,15.0276,10.47102318,12.21738176,-4.12520647,4.239074707,Gaia,3623,4.874,0.068,0.33,0.348,M4 V,-1.86986,,,,,81.52960968,81.24958801,81.78055573,1.312766433,LO,0.13662602,2.231527,1.076,,K2,2022,K2
K2-208 b,K2-208,2.53439E+18,2.53439E+18,399722652,,20.7789809,0.8890076,12.577,5.508332303,11.164,4.095332303,10.746,3.677332303,11.8333,12.302,12.3135,5.244832303,3.835832039,9.880632401,0.867368698,Gaia,5500,4.503,-0.064,0.881,0.872,,-0.20135,6.1,4.8,-4.1,,259.2588196,258.3791809,260.1999817,0.909346223,LO,0.039535943,4.19097,1.67462172,1.944,K2,2018,K2
TOI-2411 b,TOI-2411,2.47133E+18,2.47133E+18,10837041,,20.9224567,-8.7017944,11.272,7.401575388,9.33,5.459575388,8.532,4.661575388,10.4238,,11.2198,7.349375388,16.8113412,-12.84939098,0.288946807,Gaia,4099,4.59,,0.65,0.68,,-0.87076,,,,,59.44083786,59.32880402,59.57795334,1.334550142,LO,0.204477996,0.7826942,1.68,1.2621481,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
HAT-P-51 b,HAT-P-51,3.16706E+17,3.16706E+17,61205803,,21.0651251,32.8107,13.51,5.310504496,12.039,3.839504496,11.614,3.414504496,12.7628,,13.2846,5.085104496,2.249896187,-28.87546921,2.571822405,Gaia,5453,4.4256,0.302,0.961,0.995,G7,-0.10237,8.1,2.7,-2.5,,436.4144287,434.0521851,439.6030579,1.006283522,LO,0.004567306,4.21802091,13.50682174,3.3672,HATNet,2015,HAT
K2-211 b,K2-211,2.5592E+18,2.5592E+18,399731211,,21.1061587,1.7049101,13.1547,5.939803782,11.624,4.409103782,11.104,3.889103782,12.383,12.872,12.9329,5.718003782,3.575988108,-14.30051708,1.061560631,Gaia,5117,4.543,0.134,0.851,0.818,,-0.383,6.5,4.8,-4.3,,277.3187561,276.1156006,278.6116028,0.940400481,LO,0.078716762,0.669561,1.33162691,1.2912,K2,2018,K2
TOI-4515 b,TOI-4515,2.89464E+17,2.89464E+17,456862677,,21.1861778,21.5130638,11.938,5.519423449,10.625,4.206423449,10.134,3.715423449,11.302,,11.8121,5.393523449,5.159672942,12.75138378,0.440260381,Gaia,5433,4.48,0.05,0.949,0.86,G8/G9,-0.23582,1.2,0.2,-0.2,15.5,192.1831512,191.4132996,192.9625397,1.085757375,LO,0.103201754,15.266446,12.17,3.24,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
HAT-P-53 b,HAT-P-53,3.23387E+17,3.23387E+17,189380158,,21.8711012,38.9681137,13.78,4.643392489,12.468,3.331392489,12.1,2.963392489,13.0942,,13.5142,4.377592489,1.448878119,-18.83553505,3.273906231,Gaia,5956,4.31,0,1.093,1.209,,0.21748,4.67,1.45,-0.83,,671.9260864,662.4882813,681.2130127,1.513341904,HI,0.129517898,1.9616241,14.773462,2.7936,HATNet,2015,HAT
TOI-1695 b,TOI-1695,5.34989E+17,5.34989E+17,422756130,,21.9217346,72.2966148,12.989,9.723730032,9.64,6.374730032,8.818,5.552730032,11.0294,,12.1364,8.871130032,22.22569336,-59.98825836,0.430976927,Gaia,3690,4.725,0,0.513,0.515,M1 V,-1.3536,,,,47.7,44.98357773,44.95118713,45.01567459,1.083880901,LO,0.088096209,3.1342791,1.9,1.311,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
